Dataset,Tables,Create Time,Create Date!,T or V?,Group Order,Owner,Action,Notes,Unnamed: 9,Unnamed: 10,Unnamed: 11,Type,Modified,table_type,date_created,date_updated
POLS_PROS_RA,employee_stg_fusion20220715,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-07-15 16:04:47.476000+00:00,2022-07-15 16:04:47.476000+00:00
POLS_PROS_RA,employee_stg_fusion20220722,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-07-22 16:12:48.373000+00:00,2022-07-22 16:12:48.373000+00:00
POLS_PROS_RA,employee_stg_fusion20220729,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-07-29 17:39:21.559000+00:00,2022-07-29 17:39:21.559000+00:00
POLS_PROS_RA,employee_stg_fusion20220805,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-08-05 17:21:44.711000+00:00,2022-08-05 17:21:44.711000+00:00
POLS_PROS_RA,employee_stg_fusion20220812,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-08-12 16:52:18.087000+00:00,2022-08-12 16:52:18.087000+00:00
POLS_PROS_RA,employee_stg_fusion20220819,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-08-19 17:17:03.001000+00:00,2022-08-19 17:17:03.001000+00:00
POLS_PROS_RA,employee_stg_fusion20220826,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-08-26 17:35:18.317000+00:00,2022-08-26 17:35:18.317000+00:00
POLS_PROS_RA,employee_stg_fusion20220902,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-02 17:41:42.756000+00:00,2022-09-02 17:41:42.756000+00:00
POLS_PROS_RA,employee_stg_fusion20220909,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-09 14:52:09.528000+00:00,2022-09-09 14:52:09.528000+00:00
POLS_PROS_RA,employee_stg_fusion20220916,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-16 15:43:20.166000+00:00,2022-09-16 15:43:20.166000+00:00
POLS_PROS_RA,employee_stg_fusion20220923,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-23 17:26:34.441000+00:00,2022-09-23 17:26:34.441000+00:00
POLS_PROS_RA,employee_stg_fusion20220930,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-09-30 17:33:37.832000+00:00,2022-09-30 17:33:37.832000+00:00
POLS_PROS_RA,employee_stg_fusion20221007,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-07 18:55:48.183000+00:00,2022-10-07 18:55:48.183000+00:00
POLS_PROS_RA,employee_stg_fusion20221014,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-14 17:32:35.109000+00:00,2022-10-14 17:32:35.109000+00:00
POLS_PROS_RA,employee_stg_fusion20221021,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-21 15:56:10.693000+00:00,2022-10-21 15:56:10.693000+00:00
POLS_PROS_RA,employee_stg_fusion20221028,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-10-28 17:27:16.168000+00:00,2022-10-28 17:27:16.168000+00:00
POLS_PROS_RA,employee_stg_fusion20221104,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-11-04 16:56:39.319000+00:00,2022-11-04 16:56:39.319000+00:00
POLS_PROS_RA,employee_stg_fusion20221111,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-11-11 16:59:19.064000+00:00,2022-11-11 16:59:19.064000+00:00
POLS_PROS_RA,employee_stg_fusion20221118,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-11-18 17:51:44.007000+00:00,2022-11-18 17:51:44.007000+00:00
POLS_PROS_RA,employee_stg_fusion20221125,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-11-28 13:13:25.862000+00:00,2022-11-28 13:13:25.862000+00:00
POLS_PROS_RA,employee_stg_fusion20221202,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-12-02 16:39:21.022000+00:00,2022-12-02 16:39:21.022000+00:00
POLS_PROS_RA,employee_stg_fusion20221209,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-12-09 18:50:09.203000+00:00,2022-12-09 18:50:09.203000+00:00
POLS_PROS_RA,employee_stg_fusion20221216,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-12-16 14:52:59.262000+00:00,2022-12-16 14:52:59.262000+00:00
POLS_PROS_RA,employee_stg_fusion20221223,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-01-03 13:08:20.835000+00:00,2023-01-03 13:08:20.835000+00:00
POLS_PROS_RA,employee_stg_fusion20221230,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-01-03 13:13:43.307000+00:00,2023-01-03 13:13:43.307000+00:00
POLS_PROS_RA,employee_stg_fusion20230106,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-01-06 16:34:12.891000+00:00,2023-01-06 16:34:12.891000+00:00
POLS_PROS_RA,employee_stg_fusion20230113,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-01-13 18:48:25.995000+00:00,2023-01-13 18:48:25.995000+00:00
POLS_PROS_RA,employee_stg_fusion20230120,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-01-20 16:01:24.934000+00:00,2023-01-20 16:01:24.934000+00:00
POLS_PROS_RA,employee_stg_fusion20230127,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-01-27 16:16:48.823000+00:00,2023-01-27 16:16:48.823000+00:00
POLS_PROS_RA,employee_stg_fusion20230203,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-02-03 15:59:34.597000+00:00,2023-02-03 15:59:34.597000+00:00
POLS_PROS_RA,employee_stg_fusion20230210,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-02-10 16:21:41.012000+00:00,2023-02-10 16:21:41.012000+00:00
POLS_PROS_RA,employee_stg_fusion20230217,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-02-17 16:43:22.055000+00:00,2023-02-17 16:43:22.055000+00:00
POLS_PROS_RA,employee_stg_fusion20230224,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-02-24 15:57:29.870000+00:00,2023-02-24 15:57:29.870000+00:00
POLS_PROS_RA,employee_stg_fusion20230303,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-03-03 19:12:46.896000+00:00,2023-03-03 19:12:46.896000+00:00
POLS_PROS_RA,employee_stg_fusion20230310,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-03-10 16:23:32.649000+00:00,2023-03-10 16:28:37.100000+00:00
POLS_PROS_RA,employee_stg_fusion20230317,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-03-17 16:07:51.175000+00:00,2023-03-17 16:07:51.175000+00:00
POLS_PROS_RA,employee_stg_fusion20230324,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-03-24 15:11:34.428000+00:00,2023-03-24 15:11:34.428000+00:00
POLS_PROS_RA,employee_stg_fusion20230331,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-03-31 15:21:25.133000+00:00,2023-03-31 15:21:25.133000+00:00
POLS_PROS_RA,employee_stg_fusion20230407,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-04-07 14:58:37.713000+00:00,2023-04-07 14:58:37.713000+00:00
POLS_PROS_RA,employee_stg_fusion20230414,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2023-04-14 16:33:48.593000+00:00,2023-04-14 16:33:48.593000+00:00
POLS_PROS_RA,employee_stg_fusionDELETEME,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2022-05-20 19:16:21.795000+00:00,2022-05-20 19:16:21.795000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200103,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:23.737000+00:00,2021-02-14 18:55:23.738000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200110,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:25.599000+00:00,2021-02-14 18:55:25.600000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200117,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:27.170000+00:00,2021-02-14 18:55:27.171000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200124,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:28.976000+00:00,2021-02-14 18:55:28.977000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200131,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:30.770000+00:00,2021-02-14 18:55:30.771000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200207,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:32.360000+00:00,2021-02-14 18:55:32.361000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200214,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:34.091000+00:00,2021-02-14 18:55:34.092000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200221,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-23 14:57:54.691000+00:00,2021-02-23 14:57:54.692000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200228,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:37.888000+00:00,2021-02-14 18:55:37.889000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200306,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:39.408000+00:00,2021-02-14 18:55:39.409000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200313,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:41.044000+00:00,2021-02-14 18:55:41.045000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200320,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:42.719000+00:00,2021-02-14 18:55:42.720000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200327,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:44.523000+00:00,2021-02-14 18:55:44.524000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200403,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:46.124000+00:00,2021-02-14 18:55:46.125000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200410,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:47.705000+00:00,2021-02-14 18:55:47.706000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200417,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:49.238000+00:00,2021-02-14 18:55:49.239000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200424,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:50.799000+00:00,2021-02-14 18:55:50.800000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200430,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:52.374000+00:00,2021-02-14 18:55:52.375000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200508,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:53.944000+00:00,2021-02-14 18:55:53.945000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200515,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:55.603000+00:00,2021-02-14 18:55:55.604000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200522,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:57.365000+00:00,2021-02-14 18:55:57.366000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200531,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:55:58.998000+00:00,2021-02-14 18:55:58.999000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200605,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:00.695000+00:00,2021-02-14 18:56:00.696000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200612,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:02.545000+00:00,2021-02-14 18:56:02.546000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200620,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:04.069000+00:00,2021-02-14 18:56:04.070000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200629,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:05.646000+00:00,2021-02-14 18:56:05.647000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200705,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:07.193000+00:00,2021-02-14 18:56:07.194000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200719,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:08.843000+00:00,2021-02-14 18:56:08.844000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200727,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:10.668000+00:00,2021-02-14 18:56:10.669000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200802,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:11.975000+00:00,2021-02-14 18:56:11.976000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200809,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:13.627000+00:00,2021-02-14 18:56:13.628000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200816,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:15.356000+00:00,2021-02-14 18:56:15.357000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200823,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:16.874000+00:00,2021-02-14 18:56:16.875000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200830,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:18.547000+00:00,2021-02-14 18:56:18.548000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200906,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:20.130000+00:00,2021-02-14 18:56:20.131000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200913,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:21.626000+00:00,2021-02-14 18:56:21.627000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200920,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:23.126000+00:00,2021-02-14 18:56:23.127000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20200927,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:24.821000+00:00,2021-02-14 18:56:24.822000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20201004,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:26.567000+00:00,2021-02-14 18:56:26.568000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20201011,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:28.195000+00:00,2021-02-14 18:56:28.196000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20201018,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:30.016000+00:00,2021-02-14 18:56:30.017000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20201025,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:31.569000+00:00,2021-02-14 18:56:31.570000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20201101,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:33.273000+00:00,2021-02-14 18:56:33.274000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20201108,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:34.884000+00:00,2021-02-14 18:56:34.885000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20201115,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:36.445000+00:00,2021-02-14 18:56:36.446000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20201122,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:38.148000+00:00,2021-02-14 18:56:38.149000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20201129,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:39.695000+00:00,2021-02-14 18:56:39.696000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20201206,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:41.386000+00:00,2021-02-14 18:56:41.387000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20201213,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:42.996000+00:00,2021-02-14 18:56:42.997000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20201220,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:44.446000+00:00,2021-02-14 18:56:44.447000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20201227,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:46.053000+00:00,2021-02-14 18:56:46.054000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210103,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:47.664000+00:00,2021-02-14 18:56:47.665000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210110,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:49.241000+00:00,2021-02-14 18:56:49.242000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210117,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:50.951000+00:00,2021-02-14 18:56:50.952000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210124,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:52.665000+00:00,2021-02-14 18:56:52.666000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210131,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:54.257000+00:00,2021-02-14 18:56:54.258000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210207,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-14 18:56:55.851000+00:00,2021-02-14 18:56:55.852000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210214,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-03-14 17:51:49.537000+00:00,2021-03-14 17:51:49.537000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210221,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-02-23 14:52:58.423000+00:00,2021-02-23 14:52:58.423000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210228,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-03-01 13:22:26.669000+00:00,2021-03-01 13:22:26.669000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210307,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-03-07 17:51:52.504000+00:00,2021-03-07 17:51:52.504000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210314,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-03-14 17:43:21.634000+00:00,2021-03-14 17:43:21.634000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210321,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-03-21 17:26:46.334000+00:00,2021-03-21 17:26:46.334000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210411,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-04-11 17:23:32.627000+00:00,2021-04-11 17:23:32.627000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210418,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-04-18 17:28:35.763000+00:00,2021-04-18 17:28:35.763000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210425,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-04-25 19:19:15.194000+00:00,2021-04-25 19:19:15.194000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210502,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-05-02 14:44:44.233000+00:00,2021-05-02 14:44:44.233000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210509,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-05-09 17:13:50.378000+00:00,2021-05-09 17:13:50.378000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210516,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-05-16 17:22:07.195000+00:00,2021-05-16 17:22:07.195000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210523,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-05-23 17:09:54.440000+00:00,2021-05-23 17:09:54.440000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210530,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-05-30 17:35:48.124000+00:00,2021-05-30 17:35:48.124000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210606,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-06-06 17:18:23.743000+00:00,2021-06-06 17:18:23.743000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210613,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-06-13 21:16:12.705000+00:00,2021-06-13 21:16:12.705000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210620,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-06-20 17:29:33.520000+00:00,2021-06-20 17:29:33.520000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210627,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-06-27 21:05:20.558000+00:00,2021-06-27 21:05:20.558000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210704,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-07-04 18:19:51.905000+00:00,2021-07-04 18:19:51.905000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210711,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-07-11 17:47:14.105000+00:00,2021-07-11 17:47:14.105000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210718,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-07-18 17:55:22.788000+00:00,2021-07-18 17:55:22.788000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210725,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-07-25 20:42:31.241000+00:00,2021-07-25 20:42:31.241000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210801,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-08-01 18:01:37.526000+00:00,2021-08-01 18:01:37.526000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210808,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-08-08 20:14:57.228000+00:00,2021-08-08 20:14:57.228000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210815,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-08-15 19:39:36.995000+00:00,2021-08-15 19:39:36.995000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210822,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-08-22 18:34:58.801000+00:00,2021-08-22 18:34:58.801000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210829,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-08-29 19:17:51.606000+00:00,2021-08-29 19:17:51.606000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210905,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-09-05 15:45:24.875000+00:00,2021-09-05 15:45:24.875000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210912,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-09-12 20:41:25.534000+00:00,2021-09-12 20:41:25.534000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210919,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-09-19 17:34:13.756000+00:00,2021-09-19 17:34:13.756000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20210926,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-09-26 14:55:39.925000+00:00,2021-09-26 14:55:39.925000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20211003,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-10-03 16:54:53.543000+00:00,2021-10-03 16:54:53.543000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20211010,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-10-10 16:41:44.974000+00:00,2021-10-10 16:41:44.974000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20211017,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-10-17 15:24:44.051000+00:00,2021-10-17 15:24:44.051000+00:00
POLS_PROS_RA,employee_stg_nb_fusion20211024,,,,,,Migrate to polsnadna-nonprd,,,,,#VALUE!,,TABLE,2021-10-24 18:51:01.620000+00:00,2021-10-24 18:51:01.620000+00:00
